"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"NYAP2",0.00713849350448381,2.93524942367643,0.0969909595754015,0.923054099860624,0.992747179524236,-5.60739766636574,"NYAP2"
"WDR77",-0.0304426128982405,4.99214927841978,-0.0969569257642992,0.923081014024091,0.992747179524236,-5.60740058142519,"WDR77"
"SF3B4",-0.0146067897463693,5.19620163289438,-0.0969107618395959,0.923117520906069,0.992747179524236,-5.60740453381711,"SF3B4"
"C6orf118",0.00528707995669553,2.84579696331631,0.0969075957383995,0.923120024695864,0.992747179524236,-5.60740480481853,"C6orf118"
"LDHAL6A",-0.00372457906743007,3.00669881255039,-0.0968865225530589,0.923136689636781,0.992747179524236,-5.60740660834568,"LDHAL6A"
"BPGM",0.0332366502861152,5.62994335098092,0.0968863200276486,0.923136849796599,0.992747179524236,-5.6074066256767,"BPGM"
"SGCD",0.00654382628363637,2.988534493147,0.0966823271031252,0.923298171765516,0.992747179524236,-5.60742406389865,"SGCD"
"ZNF169",0.00544492066192293,3.42000592958882,0.0966451045643802,0.923327608494559,0.992747179524236,-5.60742724188292,"ZNF169"
"MON2",0.0136464041524862,6.0033834213921,0.0966293282818555,0.923340084896721,0.992747179524236,-5.60742858846055,"MON2"
"OR1L3",0.0047149996133613,2.89460470935232,0.0966157614780206,0.923350813986057,0.992747179524236,-5.60742974627335,"OR1L3"
"MARCH7",0.0133472216594495,7.4719440717549,0.0965333378094612,0.923415997730217,0.992754875541897,-5.60743677694862,"MARCH7"
"SLC40A1",-0.069499146187753,4.9837743544746,-0.0964614274777962,0.923472867561831,0.992754875541897,-5.60744290594484,"SLC40A1"
"ACTN2",-0.00405242572687881,2.9742278637463,-0.0963403231348127,0.923568643072621,0.992796076196688,-5.60745321748111,"ACTN2"
"SRRM5",0.00610801399628702,3.13842749193765,0.0961798622558568,0.923695545494861,0.992818361052319,-5.60746686011866,"SRRM5"
"CHTOP",0.0163230094339575,8.31815650819672,0.0961688219924054,0.923704276893651,0.992818361052319,-5.60746779794342,"CHTOP"
"GNB1L",0.0183095661923893,4.00825449986563,0.0960161093020961,0.923825053546412,0.992872628034759,-5.60748075921546,"GNB1L"
"ZNF28",-0.0133193749999987,3.50437309836066,-0.0959248972277131,0.923897191756788,0.992872628034759,-5.60748849088806,"ZNF28"
"SMIM11A",-0.0266980948422519,5.67472453937114,-0.0958587033142307,0.923949543894728,0.992872628034759,-5.60749409727416,"SMIM11A"
"FAM118A",0.0174876840782545,4.68462150604676,0.095707531557758,0.92406910546781,0.992872628034759,-5.60750688647093,"FAM118A"
"SYT8",0.00492831128209081,3.16239289142704,0.095682885713644,0.924088598005107,0.992872628034759,-5.60750896960714,"SYT8"
"UPF3B",0.0286321533792098,6.91689329911314,0.0955426387642709,0.924199520998418,0.992872628034759,-5.60752081346523,"UPF3B"
"FMO2",0.00820876469223419,2.99243830690675,0.0955356141899127,0.924205076858223,0.992872628034759,-5.60752140623398,"FMO2"
"MTURN",-0.0126612916022264,4.2052796509003,-0.0954707623108895,0.924256369532573,0.992872628034759,-5.60752687670235,"MTURN"
"ZNF738",-0.027838158366845,4.45625741628594,-0.0954326374387972,0.924286523422472,0.992872628034759,-5.60753009092694,"ZNF738"
