"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"ANKRD30B",-1.27043478260869,1.76494845360825,-0.579271305798093,0.562675936020954,1,-4.6186060953674,"ANKRD30B"
"ATG4A",-62.3869565217389,921.971134020619,-0.579250907885032,0.562689686362833,1,-4.61860688978039,"ATG4A"
"CAMKV",-3.46608695652172,6.04742268041237,-0.579233850368909,0.562701185050248,1,-4.61860755407754,"CAMKV"
"ZNF667",-26.6026086956521,182.911340206186,-0.579155776835061,0.562753816859142,1,-4.61861059436649,"ZNF667"
"GZMA",91.1621739130439,602.696907216495,0.578928435005838,0.562907088662995,1,-4.61861944503678,"GZMA"
"VILL",-489.257826086955,1316.27835051546,-0.578891092205408,0.562932266772932,1,-4.6186208985021,"VILL"
"AC112229.3",-3.06956521739129,21.3113402061856,-0.578872598347647,0.562944736323007,1,-4.61862161828985,"AC112229.3"
"CIB2",47.8878260869567,346.420618556701,0.578846250981617,0.562962501360144,1,-4.61862264369937,"CIB2"
"STMN1",-1004.77304347826,8128.8206185567,-0.57881669780631,0.562982428276637,1,-4.61862379381995,"STMN1"
"CYTH3",-643.164347826086,3275.05154639175,-0.578796020949145,0.562996370331923,1,-4.61862459846614,"CYTH3"
"LSS",279.024347826092,3233.27835051546,0.5787824836455,0.563005498397456,1,-4.61862512525887,"LSS"
"ZNF560",-18.7156521739131,51.0309278350515,-0.578712970657547,0.563052371423046,1,-4.61862783010468,"ZNF560"
"ARL14EPL",-3.11043478260868,7.0701030927835,-0.578680820615559,0.563074051028224,1,-4.6186290809974,"ARL14EPL"
"AL136454.1",-8.72695652173914,49.6371134020619,-0.578641456447689,0.563100595855158,1,-4.61863061248266,"AL136454.1"
"AC004805.1",-0.293913043478261,0.558762886597938,-0.578620639366736,0.563114633887102,1,-4.61863142234097,"AC004805.1"
"NTNG2",178.400869565218,291.035051546392,0.578566403504169,0.563151208723293,1,-4.61863353217207,"NTNG2"
"MMP1",-3561.06434782609,6533.54432989691,-0.578364821566086,0.563287158855931,1,-4.61864137218876,"MMP1"
"COA3",278.742608695655,3398.78556701031,0.578270165082486,0.563351002202508,1,-4.61864505267172,"COA3"
"PARD6G",-37.4673913043474,390.136082474227,-0.578253683197793,0.563362119164584,1,-4.61864569346761,"PARD6G"
"KIAA1671",-285.149999999996,3605.05154639175,-0.578222078704713,0.563383436559352,1,-4.61864692216138,"KIAA1671"
"HOXC6",32.9926086956524,157.068041237113,0.578208173198657,0.563392816019005,1,-4.61864746274712,"HOXC6"
"RBL2",-312.13304347826,4434.92371134021,-0.57813100595097,0.563444867786566,1,-4.61865046243917,"RBL2"
"SNAPIN",160.436086956523,2127.19381443299,0.578021526887297,0.563518718893449,1,-4.61865471749064,"SNAPIN"
"RBMS2",-244.884347826088,3501.38144329897,-0.577951689519512,0.563565831413485,1,-4.61865743139427,"RBMS2"
"AC078927.1",-0.294782608695653,0.719587628865979,-0.577771710980452,0.563687254309974,1,-4.61866442391348,"AC078927.1"
"SLC10A4",15.1273913043478,61.6123711340206,0.577763629728437,0.56369270664013,1,-4.61866473783501,"SLC10A4"
"IL2RG",265.240000000002,2486.87216494845,0.577616869885193,0.563791728296382,1,-4.61867043805554,"IL2RG"
"TEFM",22.6082608695655,363.437113402062,0.577576633741771,0.56381887785557,1,-4.61867200059376,"TEFM"
"RAP2C",-144.207826086955,2232.81443298969,-0.577554067420411,0.563834104881635,1,-4.61867287689118,"RAP2C"
"NUTM2D",5.13565217391302,52.3690721649485,0.577532331216294,0.56384877195925,1,-4.61867372092107,"NUTM2D"
"ZNF287",-16.7056521739131,199.884536082474,-0.577491794396832,0.563876125741004,1,-4.61867529490567,"ZNF287"
"PAPOLB",-0.295217391304347,0.6,-0.577412843142873,0.56392940298405,1,-4.61867836014943,"PAPOLB"
"TMED5",-428.224347826083,5795.03092783505,-0.577352553358572,0.563970088883725,1,-4.61868070058929,"TMED5"
"FGF14",-21.3195652173912,164.620618556701,-0.577310505573133,0.563998465210004,1,-4.61868233273343,"FGF14"
"ZNF418",-21.8182608695651,171.053608247423,-0.577243317531906,0.564043809095759,1,-4.61868494048593,"ZNF418"
"GPR61",-1.09260869565216,8.47628865979381,-0.57721672038163,0.564061759475212,1,-4.61868597271083,"GPR61"
"HIST1H1D",-97.6960869565217,105.740206185567,-0.577151821170531,0.564105561020051,1,-4.61868849122439,"HIST1H1D"
"PABPC1L",-226.927391304347,1971.87010309278,-0.577106513146929,0.56413614112415,1,-4.61869024930448,"PABPC1L"
"PPID",81.7917391304356,1349.94432989691,0.577103095667181,0.564138447743366,1,-4.6186903819068,"PPID"
"FGFR2",-195.443913043477,1326.24948453608,-0.576983797874278,0.564218970338573,1,-4.61869501031438,"FGFR2"
"TTC31",84.7265217391298,1374.16082474227,0.576888404582032,0.564283362073757,1,-4.61869871061021,"TTC31"
"ACTL10",18.313043478261,138.630927835052,0.576842484849808,0.564314359766187,1,-4.61870049161419,"ACTL10"
"DHRS7C",0.273913043478261,0.14020618556701,0.576828084707315,0.56432408061914,1,-4.61870105009688,"DHRS7C"
"RLN3",-3.72826086956521,16.9360824742268,-0.576762034267716,0.564368669172997,1,-4.6187036115618,"RLN3"
"IRAK2",-81.432173913043,782.154639175258,-0.576754719932536,0.564373606952971,1,-4.61870389519696,"IRAK2"
"RASIP1",65.2926086956522,548.232989690722,0.576687513992658,0.564418977485907,1,-4.6187065011395,"RASIP1"
"QSER1",-148.314347826087,2032.70927835052,-0.576665801197452,0.564433636106637,1,-4.61870734299878,"QSER1"
"FOXC1",-127.378260869565,746.812371134021,-0.576663120180629,0.564435446112452,1,-4.61870744694631,"FOXC1"
"A1BG",-2.77173913043477,24.8288659793814,-0.576553175263106,0.564509674445997,1,-4.61871170928034,"A1BG"
"RRP7A",187.573478260872,2591.37525773196,0.57654964182543,0.564512060093181,1,-4.61871184625087,"RRP7A"
"ESAM",-285.061739130435,2444.52783505155,-0.576509729934857,0.564539007471971,1,-4.6187133933412,"ESAM"
"PDZD9",-0.569999999999982,4.02061855670103,-0.57649585260724,0.564548377196252,1,-4.61871393123805,"PDZD9"
"SYT10",-4.66347826086956,4.90309278350515,-0.576479350269657,0.564559519378184,1,-4.61871457086571,"SYT10"
"SLC38A9",-70.3521739130427,837.325773195876,-0.576011207177069,0.564875648231243,1,-4.61873270840104,"SLC38A9"
"PILRA",59.3521739130433,590.507216494845,0.576004870876706,0.564879927609898,1,-4.61873295379113,"PILRA"
"FAM160A2",-129.688695652171,1994.52371134021,-0.575972303342871,0.5649019231538,1,-4.61873421501318,"FAM160A2"
"NOVA1",-53.1443478260865,227.564948453608,-0.575756030877402,0.56504800028336,1,-4.61874258865385,"NOVA1"
"SYNJ1",-58.2147826086948,855.734020618557,-0.57575329322093,0.565049849498193,1,-4.61874269463037,"SYNJ1"
"RCSD1",-146.997391304348,1035.94020618557,-0.575743715190658,0.565056319228313,1,-4.61874306539842,"RCSD1"
"DESI1",306.30086956522,3742.92783505155,0.575604118156527,0.565150617737189,1,-4.61874846853763,"DESI1"
"IPCEF1",-171.151304347826,654.169072164948,-0.575585378778453,0.565163276860391,1,-4.61874919375062,"IPCEF1"
"IPMK",68.7795652173917,929.925773195876,0.575461455732749,0.565246994772077,1,-4.61875398897341,"IPMK"
"GAD1",39.6465217391306,197.837113402062,0.575435932437736,0.565264238126294,1,-4.61875497647367,"GAD1"
"ANKRD40CL",-5.05304347826086,8.15257731958763,-0.57536607507463,0.565311434554435,1,-4.61875767904247,"ANKRD40CL"
"MFN2",-388.627391304345,6187.43505154639,-0.575295137486387,0.565359362738892,1,-4.61876042306707,"MFN2"
"NOLC1",440.369565217393,6217.32989690722,0.575196833310411,0.565425784088735,1,-4.61876422513469,"NOLC1"
"HMG20A",-70.7513043478257,1153.54432989691,-0.575053914358026,0.565522357089129,1,-4.6187697515925,"HMG20A"
"KLF4",209.103043478263,1674.91546391753,0.575012249998889,0.56555051196966,1,-4.61877136243187,"KLF4"
"HTR3C",-3.31739130434781,6.14639175257732,-0.574971732457926,0.565577892530414,1,-4.61877292882097,"HTR3C"
"KIF14",63.1856521739129,525.511340206186,0.574871388031856,0.565645705087729,1,-4.61877680761543,"KIF14"
"ASB15",-0.425652173913043,0.523711340206186,-0.574856031847686,0.565656083111117,1,-4.61877740114618,"ASB15"
"GDF2",0.284347826086957,0.210309278350515,0.574845023981204,0.565663522508914,1,-4.61877782660068,"GDF2"
"ZNF16",34.5369565217396,543.643298969072,0.574828049126861,0.565674994642165,1,-4.61877848266362,"ZNF16"
"TLE2",224.327826086958,2491.31546391753,0.574595219448535,0.56583235947519,1,-4.61878747937241,"TLE2"
"COX8C",-5.57434782608695,6.36701030927835,-0.574565255174204,0.565852613248732,1,-4.61878863694985,"COX8C"
"SPINT1",-1329.70782608693,15370.206185567,-0.574519470249,0.565883561360616,1,-4.61879040559303,"SPINT1"
"CYP17A1",-23.0482608695652,32.540206185567,-0.574478024692698,0.565911576998808,1,-4.61879200648792,"CYP17A1"
"ZNF229",44.5330434782609,316.082474226804,0.574447004320201,0.565932546041688,1,-4.61879320461956,"ZNF229"
"CD37",-178.819565217391,1857.80206185567,-0.574431542608334,0.565942997935318,1,-4.61879380178901,"CD37"
"FSIP1",-3.40043478260869,26.1051546391753,-0.574416207520572,0.565953364324706,1,-4.61879439405212,"FSIP1"
"SYNPO",-551.496956521735,6281.10927835052,-0.574398850145108,0.565965097873769,1,-4.6187950643998,"SYNPO"
"TLX1",-5.37000000000001,10.5731958762887,-0.574213064958837,0.566090695603282,1,-4.61880223822097,"TLX1"
"CCDC54",-0.666521739130432,2.27216494845361,-0.574124134875845,0.56615082041191,1,-4.61880567130595,"CCDC54"
"MOB1B",-138.417391304346,2005.4824742268,-0.574063298792525,0.566191952897374,1,-4.61880801953583,"MOB1B"
"CYSLTR2",-12.4217391304347,112.581443298969,-0.574053922993963,0.566198292189124,1,-4.61880838141294,"CYSLTR2"
"ACRV1",2.62478260869567,14.7505154639175,0.57404707363858,0.566202923289535,1,-4.61880864577343,"ACRV1"
"TCP11X2",-0.387391304347825,0.447422680412371,-0.574043387886204,0.566205415369457,1,-4.61880878802882,"TCP11X2"
"PGA4",0.262608695652174,0.0309278350515464,0.574036531228854,0.566210051435081,1,-4.61880905266624,"PGA4"
"SLCO4C1",-310.508695652173,990.503092783505,-0.573890387157881,0.566308869745792,1,-4.61881469244761,"SLCO4C1"
"FGF20",-10.4508695652174,16.4721649484536,-0.573857355829757,0.566331205705711,1,-4.61881596694664,"FGF20"
"AGPAT2",797.286521739129,7096.09072164948,0.573755679031932,0.566399962758783,1,-4.61881988964103,"AGPAT2"
"SCRG1",-3.04695652173909,13.3298969072165,-0.573644696969848,0.566475016909647,1,-4.61882417054152,"SCRG1"
"APOBEC3F",-30.3139130434781,369.511340206186,-0.57357812387836,0.566520040777322,1,-4.61882673806271,"APOBEC3F"
"GPR132",-58.0052173913042,598.175257731959,-0.573517535476607,0.566561018652101,1,-4.61882907451432,"GPR132"
"ARL17A",-4.30043478260862,50.7587628865979,-0.573507212259642,0.566568000716228,1,-4.61882947258077,"ARL17A"
"SLC22A31",1054.04130434784,6545.09072164948,0.57349576319956,0.566575744287995,1,-4.61882991405173,"SLC22A31"
"TTI1",132.525652173915,1910.58556701031,0.573260014394475,0.566735204308942,1,-4.61883900247267,"TTI1"
"SEC63",-329.916086956521,5307.47010309278,-0.57321640204736,0.566764705979153,1,-4.61884068337646,"SEC63"
"OR8A1",0.844347826086957,1.23917525773196,0.573174591004321,0.566792989846604,1,-4.61884229473476,"OR8A1"
"GPR52",-0.674347826086955,1.91958762886598,-0.573171737249308,0.56679492034767,1,-4.6188424047115,"GPR52"
"FAM189A1",16.2039130434782,55.9113402061856,0.573116432473345,0.566832333408858,1,-4.61884453591495,"FAM189A1"
"RFX4",-3.38304347826086,4.48865979381443,-0.573112576397572,0.566834942045193,1,-4.61884468450354,"RFX4"
"TLE7",-1.73,2.36082474226804,-0.573054007613492,0.566874564553683,1,-4.61884694124883,"TLE7"
"EIF3D",657.894347826099,9795.65773195876,0.573044273576005,0.566881149879772,1,-4.61884731629392,"EIF3D"
"SMG5",568.905652173919,7998.1793814433,0.572966106100132,0.566934033516308,1,-4.61885032779742,"SMG5"
"ESX1",-1.55869565217391,1.87835051546392,-0.57292300656594,0.56696319320673,1,-4.61885198808777,"ESX1"
"TYR",-0.436521739130435,0.734020618556701,-0.572848587499776,0.567013544332937,1,-4.61885485458308,"TYR"
"C10orf90",7.05739130434782,15.7463917525773,0.572793181950334,0.56705103251761,1,-4.61885698846906,"C10orf90"
"FUT7",-7.75043478260861,57.6309278350515,-0.572694152889653,0.567118039959623,1,-4.61886080195552,"FUT7"
"AP001931.1",-2.10173913043476,17.3134020618557,-0.572614128686274,0.567172190654889,1,-4.61886388310807,"AP001931.1"
"MSX1",16.0360869565217,78.1505154639175,0.572521688310603,0.567234746205846,1,-4.61886744178288,"MSX1"
"PHC2",-604.763043478253,8643.18969072165,-0.572435695460368,0.567292941612814,1,-4.61887075173299,"PHC2"
"MED7",29.8578260869565,521.841237113402,0.572400096468232,0.567317033965044,1,-4.61887212182841,"MED7"
"IDH2",1078.58347826088,8440.65360824742,0.572325145726056,0.567367760032935,1,-4.61887500617343,"IDH2"
"STOX2",-44.6821739130433,488.698969072165,-0.572276986273442,0.567400355118426,1,-4.61887685930494,"STOX2"
"ZBTB8B",-8.98217391304352,30.039175257732,-0.572147959106627,0.567487687196004,1,-4.61888182338514,"ZBTB8B"
"CDK8",52.6608695652179,784.853608247423,0.572009228826585,0.567581594031562,1,-4.61888715952904,"CDK8"
"CCL21",393.176521739134,2380.61030927835,0.571828050789871,0.567704245084982,1,-4.61889412644696,"CCL21"
"MC2R",-1.19695652173913,3.17525773195876,-0.571678703166737,0.567805357654738,1,-4.61889986772097,"MC2R"
"SGCZ",-1.26695652173913,1.32164948453608,-0.571597049948697,0.56786064285095,1,-4.61890300603031,"SGCZ"
"CTBS",-114.378260869562,1676.6824742268,-0.571534318988848,0.56790311805059,1,-4.6189054167664,"CTBS"
"FP565260.3",-4.17304347826085,39.9979381443299,-0.571414082081068,0.567984534851401,1,-4.61891003670498,"FP565260.3"
"PRPH",-3.96999999999999,16.2453608247423,-0.571397222729746,0.567995951381632,1,-4.61891068442496,"PRPH"
"NDUFC1",120.238260869566,1802.11958762887,0.571135963974648,0.568172880239908,1,-4.61892071929765,"NDUFC1"
"ECI1",194.102173913045,2353.1030927835,0.571121362610324,0.568182769311563,1,-4.61892127999677,"ECI1"
"RUSC1",220.552173913044,3016.01649484536,0.571010806880134,0.568257648113356,1,-4.61892552492352,"RUSC1"
"JPT2",-670.356521739124,9067.80206185567,-0.570868759317503,0.568353863112272,1,-4.61893097781591,"JPT2"
"ANTXR2",-324.383478260871,3418.22268041237,-0.570816872472821,0.568389010279668,1,-4.61893296929994,"ANTXR2"
"DNAJC4",133.744347826089,1972.18969072165,0.570783994919486,0.56841128145212,1,-4.6189342310894,"DNAJC4"
"OR2K2",-0.318695652173913,0.742268041237113,-0.570712766753596,0.568459532669197,1,-4.6189369644672,"OR2K2"
"CGA",-688.176956521737,688.863917525773,-0.570702904506988,0.568466213683977,1,-4.61893734290365,"CGA"
"CD68",-21.5743478260868,136.742268041237,-0.570656499652674,0.568497650385433,1,-4.61893912347423,"CD68"
"C2orf70",-12.6830434782608,61.7092783505155,-0.570596398021694,0.568538367128457,1,-4.61894142938028,"C2orf70"
"ZNF680",-79.2565217391307,845.771134020619,-0.570586792222474,0.568544874849485,1,-4.61894179790141,"ZNF680"
"PLEKHM1",-148.629999999998,2154.48865979381,-0.570514389023989,0.56859392759832,1,-4.61894457541064,"PLEKHM1"
"SLC5A12",30.7104347826087,65.3525773195876,0.570362651916124,0.568696735194542,1,-4.61895039516258,"SLC5A12"
"DHX58",-106.698260869565,1294.47835051546,-0.570345568356947,0.568708310506354,1,-4.61895105029175,"DHX58"
"SAPCD1",4.86043478260869,36.8701030927835,0.570263324444934,0.568764038116701,1,-4.61895420394983,"SAPCD1"
"EMP3",201.032608695653,2060.32989690722,0.57022921267162,0.568787152663703,1,-4.61895551183904,"EMP3"
"DLC1",-587.484347826079,4130.92164948454,-0.570225287214622,0.568789812629366,1,-4.6189556623411,"DLC1"
"PTPRN",445.69,366.923711340206,0.570172598469426,0.568825516120305,1,-4.61895768232806,"PTPRN"
"SNAI3",-10.6365217391304,121.40824742268,-0.570143852911774,0.568844995434416,1,-4.61895878429989,"SNAI3"
"C1orf100",0.994782608695667,7.81649484536082,0.570126193362382,0.568856962517152,1,-4.61895946125797,"C1orf100"
"CCDC34",83.5473913043487,689.439175257732,0.570124692016184,0.568857979917543,1,-4.61895951880936,"CCDC34"
"AZIN2",-48.32304347826,478.272164948454,-0.57010970949405,0.56886813300256,1,-4.6189600931288,"AZIN2"
"HHATL",-62.4582608695651,93.7587628865979,-0.56996235216847,0.568967996080967,1,-4.6189657409204,"HHATL"
"HSPA1L",9.21695652173914,124.338144329897,0.569823626686607,0.569062017092145,1,-4.61897105654695,"HSPA1L"
"TTC17",-255.391739130434,4330.30721649485,-0.569819051606099,0.569065117973672,1,-4.61897123183106,"TTC17"
"RXFP3",-0.372608695652175,1.11340206185567,-0.569698974626147,0.569146506209319,1,-4.61897583181297,"RXFP3"
"TRIAP1",88.6330434782624,1359.45567010309,0.569671312201884,0.569165256604199,1,-4.61897689138494,"TRIAP1"
"CGGBP1",-259.203478260864,4466.2824742268,-0.56966355919599,0.56917051186994,1,-4.61897718834421,"CGGBP1"
"ZNF260",105.474347826088,1462.6824742268,0.569510959024553,0.569273954475467,1,-4.61898303248671,"ZNF260"
"SMAD9",-80.1821739130432,438.969072164948,-0.569477621961507,0.569296553765405,1,-4.61898430899134,"SMAD9"
"SIGLEC8",-16.5917391304347,124.816494845361,-0.569426823955963,0.56933099070409,1,-4.61898625394714,"SIGLEC8"
"SRL",9.24086956521736,40.1154639175258,0.569411457826131,0.569341407893656,1,-4.61898684225195,"SRL"
"NAP1L4",369.533913043479,6410.87422680412,0.569335176494613,0.569393122792731,1,-4.61898976251053,"NAP1L4"
"PDE1B",-47.9034782608693,247.874226804124,-0.569257017966962,0.569446112669044,1,-4.61899275422857,"PDE1B"
"ATP8B3",56.2217391304347,275.476288659794,0.56919938951653,0.569485185086908,1,-4.61899495984291,"ATP8B3"
"ABCC10",134.817391304349,1999.13195876289,0.569190924254609,0.569490924690856,1,-4.61899528381522,"ABCC10"
"KIZ",47.1352173913042,653.414432989691,0.569168351808158,0.569506229361874,1,-4.6189961476572,"KIZ"
"ZNF717",-23.7504347826089,338.60618556701,-0.56906668095513,0.569575167128745,1,-4.61900003815217,"ZNF717"
"ZNF207",429.98173913045,8271.14226804124,0.569061292197335,0.569578821079217,1,-4.61900024433674,"ZNF207"
"FAM129B",1544.34695652175,20259.018556701,0.568917255856478,0.569676491837879,1,-4.61900575473327,"FAM129B"
"FOXN3",-365.258260869567,3049.75051546392,-0.568856028188113,0.569718012626831,1,-4.619008096698,"FOXN3"
"ZGRF1",-21.3121739130431,252.053608247423,-0.568828213585087,0.569736875235573,1,-4.61900916052646,"ZGRF1"
"AL136295.3",-0.316086956521742,1.25979381443299,-0.568550104806805,0.569925492491787,1,-4.61901979453316,"AL136295.3"
"EIF1AD",-91.0191304347816,1616.84742268041,-0.568497719048842,0.569961024587422,1,-4.61902179701958,"EIF1AD"
"XRRA1",-51.0008695652175,639.931958762887,-0.568444548331514,0.569997090187173,1,-4.61902382932349,"XRRA1"
"BHMG1",-1.28347826086956,3.77731958762887,-0.568289520091053,0.570102251788585,1,-4.61902975376774,"BHMG1"
"CMTM2",-2.10826086956517,18.319587628866,-0.568263345900977,0.57012000766112,1,-4.61903075386213,"CMTM2"
"HSPE1",378.100000000001,4652.38969072165,0.568218474867065,0.570150447589219,1,-4.61903246824077,"HSPE1"
"GOLGA8T",0.331304347826084,1.32577319587629,0.567990872095032,0.570304862329857,1,-4.61904116213485,"GOLGA8T"
"IGFN1",-32.5673913043478,76.6886597938144,-0.567953945224312,0.570329916867381,1,-4.6190425723275,"IGFN1"
"UEVLD",93.050434782609,1496.86597938144,0.567854346736586,0.570397496136357,1,-4.61904637541759,"UEVLD"
"PALM2-AKAP2",-2.02869565217388,17.2041237113402,-0.567848426584043,0.570401513181134,1,-4.619046601453,"PALM2-AKAP2"
"DGCR2",-628.126521739137,8906.42886597938,-0.5677989759315,0.57043506782543,1,-4.61904848942061,"DGCR2"
"LGALSL",118.242173913046,1061.49278350515,0.567741093167444,0.570474345261135,1,-4.61905069910798,"LGALSL"
"RCE1",77.742608695653,1219.82474226804,0.567715234498576,0.570491892563843,1,-4.61905168619576,"RCE1"
"LRP11",248.245652173911,3319.35051546392,0.567609136981827,0.570563891439063,1,-4.61905573572456,"LRP11"
"MAP4K3",-137.543913043477,2260.13402061856,-0.567560057063797,0.57059719904939,1,-4.6190576087509,"MAP4K3"
"MPP2",31.7860869565216,197.012371134021,0.567526331882533,0.570620086855122,1,-4.61905889570412,"MPP2"
"RMND5A",195.246086956523,2753.1381443299,0.567507364828883,0.570632959157748,1,-4.61905961945355,"RMND5A"
"PCLO",-69.1143478260865,532.39175257732,-0.567453142470333,0.570669758817657,1,-4.61906168835033,"PCLO"
"CALCR",-27.9369565217391,56.4969072164948,-0.567332142708516,0.570751883090373,1,-4.6190663044806,"CALCR"
"WWC3",-303.585217391301,4175.61649484536,-0.567219652246059,0.570828237043758,1,-4.61907059510108,"WWC3"
"FAM20A",364.258260869569,3234.99793814433,0.567145766046854,0.570878390647175,1,-4.61907341281281,"FAM20A"
"AC068533.4",-0.696086956521727,5.14020618556701,-0.567060521740088,0.570936256695212,1,-4.61907666322057,"AC068533.4"
"ATP6V1B1",86.066086956522,305.810309278351,0.567048079612361,0.570944702968732,1,-4.61907713760434,"ATP6V1B1"
"GNGT1",-7.7034782608696,44.5463917525773,-0.566983798891315,0.570988340551516,1,-4.61907958828419,"GNGT1"
"GNG4",284.977391304348,635.872164948454,0.566586931912677,0.57125779276551,1,-4.61909471256139,"GNG4"
"PNKP",102.853043478264,1683.08865979381,0.566563567086465,0.571273658169377,1,-4.61909560264665,"PNKP"
"FAM219B",-42.1152173913041,643.144329896907,-0.56647920163022,0.571330946545002,1,-4.61909881625182,"FAM219B"
"PNCK",-45.46,104.356701030928,-0.566474254286048,0.571334306124908,1,-4.61909900468869,"PNCK"
"SRPK2",163.902173913045,2481.94639175258,0.566417172695654,0.571373069051288,1,-4.61910117872133,"SRPK2"
"TMEM59",-1348.88956521738,18602.0391752577,-0.566393627302802,0.571389058605782,1,-4.6191020754171,"TMEM59"
"DRG1",171.075217391308,2415.90309278351,0.566370259459636,0.571404927798329,1,-4.61910296531432,"DRG1"
"MDM4",-188.204782608694,2409.58350515464,-0.566358491122848,0.571412919800927,1,-4.61910341346375,"MDM4"
"RCHY1",-78.0908695652186,1140.98556701031,-0.566270934393919,0.571472382180923,1,-4.61910674741566,"RCHY1"
"SNX8",233.583913043478,2636.81649484536,0.566209714231527,0.571513960368788,1,-4.61910907822841,"SNX8"
"LETM1",-200.793913043475,3012.92371134021,-0.566093128774993,0.571593144352845,1,-4.61911351624848,"LETM1"
"UBE2A",294.044782608695,4035.47216494845,0.566058928769634,0.571616373737617,1,-4.61911481795585,"UBE2A"
"STAM2",-131.15347826087,2277.03298969072,-0.565987339922187,0.571664999892098,1,-4.61911754248891,"STAM2"
"ADCY8",-11.6452173913043,19.7649484536082,-0.565947640700139,0.571691966122966,1,-4.61911905321635,"ADCY8"
"XAB2",163.628695652176,2776.32577319588,0.565915803712289,0.571713592263828,1,-4.61912026467539,"XAB2"
"BNIP3L",-538.50086956522,7277.10309278351,-0.565903360557811,0.571722044721366,1,-4.61912073814302,"BNIP3L"
"SLC4A1",1.09652173913045,5.2,0.565711807707383,0.571852171363932,1,-4.61912802550498,"SLC4A1"
"KBTBD2",164.672608695651,3022.45567010309,0.565622957851361,0.571912534087899,1,-4.6191314048388,"KBTBD2"
"NR5A2",44.6804347826086,212.622680412371,0.565459711401231,0.57202344821181,1,-4.6191376124081,"NR5A2"
"CBX1",296.47304347826,4122.96907216495,0.565388778612823,0.572071645092978,1,-4.61914030912385,"CBX1"
"DDX49",134.099565217393,1991.49278350515,0.565368188015709,0.572085636200592,1,-4.61914109187191,"DDX49"
"TAGLN2",4606.04695652179,60950.1381443299,0.565188330581816,0.572207854486903,1,-4.61914792791312,"TAGLN2"
"LIMD1",-312.853043478262,3387.88659793814,-0.565134825247095,0.572244215298218,1,-4.61914996113104,"LIMD1"
"RTP4",-51.8778260869565,405.723711340206,-0.565037316617987,0.572310482416956,1,-4.61915366599296,"RTP4"
"DLK2",24.5013043478263,142.921649484536,0.564915623614885,0.572393190428324,1,-4.61915828885099,"DLK2"
"GRIA4",-11.5734782608695,20.2969072164948,-0.564805640520456,0.572467944760257,1,-4.61916246602013,"GRIA4"
"SCNN1B",-653.027826086957,3628.28659793814,-0.564690206039025,0.572546409343377,1,-4.61916684936083,"SCNN1B"
"SPEG",-77.6452173913041,502.362886597938,-0.56460676942957,0.572603127118142,1,-4.61917001710466,"SPEG"
"SYS1",155.840869565214,2544.07216494845,0.564583063601001,0.572619242137452,1,-4.61917091703195,"SYS1"
"UNC5A",-20.5217391304347,64.8639175257732,-0.564574550897706,0.572625029052979,1,-4.61917124018438,"UNC5A"
"DENND1A",124.702173913045,1573.12577319588,0.564537924071266,0.57264992820051,1,-4.6191726305273,"DENND1A"
"MEST",364.29434782609,3808.92371134021,0.564395665235123,0.572746641544106,1,-4.61917802977476,"MEST"
"ADCY4",-40.4599999999995,441.014432989691,-0.564380078812687,0.572757238300804,1,-4.61917862125445,"ADCY4"
"DYNLRB1",332.958695652176,5262.80412371134,0.564340564270679,0.57278410351053,1,-4.61918012069492,"DYNLRB1"
"GPR62",1.93826086956522,8.72164948453608,0.564300494320168,0.572811346944916,1,-4.61918164110428,"GPR62"
"NRP1",789.028695652176,9557.16288659794,0.564273696021135,0.572829567369099,1,-4.61918265787558,"NRP1"
"ELAVL3",-20.7326086956522,22.0639175257732,-0.564118728068661,0.572934936998143,1,-4.6191885366687,"ELAVL3"
"ATP6V0B",606.827391304363,7248.61237113402,0.564014479751459,0.573005825273124,1,-4.61919249047879,"ATP6V0B"
"CFAP298",66.2526086956532,1096.6824742268,0.563998499773902,0.573016691937813,1,-4.61919309648455,"CFAP298"
"KNTC1",145.901739130436,1572.49896907216,0.563953181769683,0.573047509508052,1,-4.61919481497779,"KNTC1"
"MSI2",302.809130434783,4280.31958762887,0.563892805170992,0.573088568588997,1,-4.61919710429038,"MSI2"
"DGCR6",40.931739130435,366.938144329897,0.563888514479125,0.573091486525503,1,-4.61919726697217,"DGCR6"
"B3GNT5",210.686086956523,1939.93402061856,0.56383490533667,0.573127944662287,1,-4.61919929946134,"B3GNT5"
"SLC5A9",-46.5460869565216,128.226804123711,-0.56382077512037,0.573137554426354,1,-4.61919983514964,"SLC5A9"
"UGT2B11",-75.2999999999999,75.8185567010309,-0.563684637633421,0.573230143569945,1,-4.61920499554949,"UGT2B11"
"PKHD1",-36.8547826086954,169.635051546392,-0.563614359055058,0.573277943868349,1,-4.61920765902844,"PKHD1"
"KCNA2",-10.1673913043478,16.6432989690722,-0.563596952595583,0.573289783244815,1,-4.61920831866247,"KCNA2"
"PROKR1",26.6160869565217,19.3958762886598,0.56359360519277,0.573292060065913,1,-4.61920844551316,"PROKR1"
"KCNS3",-281.299565217389,3142.91958762887,-0.56351759444887,0.573343761862999,1,-4.61921132575605,"KCNS3"
"CMSS1",70.5995652173923,931.719587628866,0.563499793316139,0.573355870347504,1,-4.61921200023087,"CMSS1"
